-3,08112;-1,34417;-32,71674
-3,16626;-1,32052;-32,81537
-3,25241;-1,30224;-32,91380
-3,33888;-1,28942;-33,01170
-3,42496;-1,28212;-33,10876
-3,50999;-1,28031;-33,20470
-3,59330;-1,28393;-33,29925
-3,67431;-1,29285;-33,39219
-3,75248;-1,30690;-33,48334
-3,82736;-1,32587;-33,57257
-3,89856;-1,34950;-33,65977
-3,96578;-1,37750;-33,74490
-4,02878;-1,40956;-33,82793
-4,08741;-1,44534;-33,90886
-4,14156;-1,48448;-33,98772
-4,19120;-1,52661;-34,06455
-4,23632;-1,57134;-34,13940
-4,27695;-1,61828;-34,21231
-4,31316;-1,66705;-34,28335
-4,34504;-1,71725;-34,35255
-4,37269;-1,76849;-34,41997
-4,39622;-1,82040;-34,48566
-4,41575;-1,87262;-34,54965
-4,43140;-1,92480;-34,61201
-4,44329;-1,97662;-34,67277
-4,45153;-2,02775;-34,73201
-4,45623;-2,07792;-34,78977
-4,45750;-2,12687;-34,84615
-4,45542;-2,17435;-34,90122
-4,45011;-2,22014;-34,95509
-4,44162;-2,26405;-35,00788
-4,43004;-2,30590;-35,05972
-4,41544;-2,34554;-35,11073
-4,39788;-2,38281;-35,16109
-4,37740;-2,41759;-35,21096
-4,35407;-2,44977;-35,26052
-4,32792;-2,47924;-35,30995
-4,29900;-2,50589;-35,35946
-4,26737;-2,52963;-35,40923
-4,23305;-2,55037;-35,45948
-4,19611;-2,56802;-35,51040
-4,15660;-2,58247;-35,56222
-4,11459;-2,59363;-35,61512
-4,07015;-2,60139;-35,66931
-4,02338;-2,60566;-35,72497
-3,97439;-2,60632;-35,78230
-3,92333;-2,60324;-35,84144
-3,87034;-2,59631;-35,90256
-3,81563;-2,58540;-35,96579
-3,75941;-2,57037;-36,03126
-3,70194;-2,55110;-36,09905
-3,64352;-2,52745;-36,16924
-3,58447;-2,49931;-36,24188
-3,52515;-2,46655;-36,31701
-3,46595;-2,42908;-36,39463
-3,40732;-2,38683;-36,47471
-3,34968;-2,33975;-36,55721
-3,29350;-2,28783;-36,64206
-3,23927;-2,23112;-36,72917
-3,18745;-2,16971;-36,81842
-3,13852;-2,10375;-36,90967
-3,09293;-2,03348;-37,00273
-3,05110;-1,95920;-37,09742
-3,01344;-1,88128;-37,19349
-2,98028;-1,80018;-37,29069
-2,95193;-1,71644;-37,38873
-2,92864;-1,63064;-37,48730
-2,91061;-1,54344;-37,58608
-2,89796;-1,45553;-37,68474
-2,89078;-1,36760;-37,78293
-2,88906;-1,28036;-37,88034
-2,89276;-1,19449;-37,97666
-2,90179;-1,11063;-38,07162
-2,91598;-1,02937;-38,16499
-2,93513;-0,95121;-38,25657
-2,95900;-0,87660;-38,34621
-2,98730;-0,80589;-38,43381
-3,01971;-0,73937;-38,51929
-3,05589;-0,67724;-38,60261
-3,09548;-0,61964;-38,68376
-3,13808;-0,56663;-38,76274
-3,18331;-0,51823;-38,83958
-3,23075;-0,47443;-38,91430
-3,28002;-0,43516;-38,98695
-3,33070;-0,40034;-39,05755
-3,38241;-0,36987;-39,12614
-3,43476;-0,34361;-39,19277
-3,48739;-0,32146;-39,25748
-3,53994;-0,30327;-39,32032
-3,59209;-0,28891;-39,38134
-3,64355;-0,27826;-39,44060
-3,69402;-0,27119;-39,49816
-3,74325;-0,26758;-39,55412
-3,79102;-0,26732;-39,60856
-3,83711;-0,27031;-39,66159
-3,88136;-0,27644;-39,71332
-3,92358;-0,28564;-39,76390
-3,96365;-0,29782;-39,81347
-4,00144;-0,31291;-39,86217
-4,03684;-0,33085;-39,91019
-4,06974;-0,35157;-39,95770
-4,10007;-0,37503;-40,00489
-4,12773;-0,40117;-40,05194
-4,15264;-0,42995;-40,09906
-4,17474;-0,46131;-40,14645
-4,19395;-0,49522;-40,19431
-4,21019;-0,53162;-40,24285
-4,22338;-0,57044;-40,29226
-4,23343;-0,61164;-40,34275
-4,24026;-0,65512;-40,39450
-4,24376;-0,70080;-40,44771
-4,24384;-0,74857;-40,50253
-4,24039;-0,79829;-40,55914
-4,23328;-0,84982;-40,61768
-4,22239;-0,90297;-40,67829
-4,20759;-0,95754;-40,74108
-4,18876;-1,01328;-40,80615
-4,16576;-1,06992;-40,87358
-4,13847;-1,12715;-40,94343
-4,10675;-1,18464;-41,01573
-4,07051;-1,24200;-41,09052
-4,02964;-1,29885;-41,16777
-3,98408;-1,35476;-41,24748
-3,93380;-1,40928;-41,32960
-3,87879;-1,46197;-41,41406
-3,81912;-1,51237;-41,50079
-3,75488;-1,56002;-41,58966
-3,68625;-1,60448;-41,68054
-3,61348;-1,64533;-41,77328
-3,53689;-1,68218;-41,86767
-3,45688;-1,71467;-41,96351
-3,37391;-1,74248;-42,06053
-3,28855;-1,76535;-42,15845
-3,20140;-1,78307;-42,25697
-3,11313;-1,79547;-42,35576
-3,02442;-1,80246;-42,45448
-2,93599;-1,80401;-42,55280
-2,84855;-1,80014;-42,65039
-2,76275;-1,79092;-42,74695
-2,67924;-1,77649;-42,84220
-2,59859;-1,75704;-42,93590
-2,52129;-1,73281;-43,02784
-2,44775;-1,70407;-43,11787
-2,37832;-1,67113;-43,20587
-2,31326;-1,63436;-43,29174
-2,25274;-1,59411;-43,37545
-2,19687;-1,55078;-43,45695
-2,14572;-1,50478;-43,53624
-2,09928;-1,45653;-43,61332
-2,05752;-1,40644;-43,68820
-2,02035;-1,35492;-43,76092
-1,98768;-1,30240;-43,83148
-1,95940;-1,24925;-43,89994
-1,93537;-1,19586;-43,96632
-1,91546;-1,14259;-44,03068
-1,89953;-1,08976;-44,09306
-1,88745;-1,03770;-44,15352
-1,87908;-0,98667;-44,21215
-1,87429;-0,93695;-44,26904
-1,87296;-0,88875;-44,32427
-1,87498;-0,84227;-44,37796
-1,88023;-0,79770;-44,43024
-1,88862;-0,75519;-44,48126
-1,90007;-0,71488;-44,53115
-1,91448;-0,67688;-44,58010
-1,93179;-0,64130;-44,62826
-1,95192;-0,60823;-44,67584
-1,97481;-0,57774;-44,72300
-2,00041;-0,54991;-44,76997
-2,02865;-0,52482;-44,81692
-2,05948;-0,50253;-44,86408
-2,09285;-0,48310;-44,91163
-2,12870;-0,46660;-44,95979
-2,16695;-0,45311;-45,00875
-2,20754;-0,44270;-45,05872
-2,25039;-0,43545;-45,10986
-2,29539;-0,43146;-45,16238
-2,34244;-0,43081;-45,21643
-2,39139;-0,43361;-45,27218
-2,44210;-0,43998;-45,32976
-2,49438;-0,45002;-45,38932
-2,54802;-0,46387;-45,45095
-2,60278;-0,48164;-45,51477
-2,65840;-0,50346;-45,58085
-2,71456;-0,52947;-45,64925
-2,77095;-0,55978;-45,72001
-2,82719;-0,59450;-45,79316
-2,88290;-0,63374;-45,86872
-2,93767;-0,67757;-45,94666
-2,99107;-0,72605;-46,02697
-3,04266;-0,77918;-46,10960
-3,09199;-0,83694;-46,19449
-3,13863;-0,89925;-46,28156
-3,18214;-0,96597;-46,37070
-3,22211;-1,03690;-46,46179
-3,25814;-1,11174;-46,55467
-3,28988;-1,19016;-46,64916
-3,31702;-1,27172;-46,74503
-3,33927;-1,35590;-46,84204
-3,35642;-1,44213;-46,93992
-3,36830;-1,52979;-47,03836
-3,37479;-1,61818;-47,13703
-3,37585;-1,70662;-47,23563
-3,37147;-1,79439;-47,33380
-3,36172;-1,88080;-47,43124
-3,34672;-1,96520;-47,52765
-3,32664;-2,04697;-47,62276
-3,30172;-2,12559;-47,71635
-3,27222;-2,20057;-47,80821
-3,23845;-2,27154;-47,89819
-3,20077;-2,33820;-47,98617
-3,15955;-2,40031;-48,07207
-3,11519;-2,45773;-48,15582
-3,06812;-2,51037;-48,23740
-3,01876;-2,55819;-48,31677
-2,96755;-2,60121;-48,39394
-2,91491;-2,63950;-48,46890
-2,86128;-2,67312;-48,54169
-2,80706;-2,70219;-48,61231
-2,75265;-2,72684;-48,68081
-2,69842;-2,74719;-48,74722
-2,64472;-2,76338;-48,81161
-2,59187;-2,77555;-48,87402
-2,54016;-2,78383;-48,93455
-2,48985;-2,78836;-48,99329
-2,44119;-2,78927;-49,05034
-2,39438;-2,78668;-49,10582
-2,34960;-2,78070;-49,15987
-2,30700;-2,77142;-49,21265
-2,26673;-2,75896;-49,26431
-2,22891;-2,74341;-49,31504
-2,19363;-2,72483;-49,36500
-2,16099;-2,70332;-49,41441
-2,13106;-2,67894;-49,46346
-2,10393;-2,65177;-49,51234
-2,07966;-2,62188;-49,56128
-2,05831;-2,58933;-49,61047
-2,03996;-2,55420;-49,66012
-2,02467;-2,51657;-49,71044
-2,01252;-2,47652;-49,76162
-2,00359;-2,43415;-49,81385
-1,99794;-2,38957;-49,86731
-1,99569;-2,34290;-49,92218
-1,99691;-2,29429;-49,97861
-2,00171;-2,24390;-50,03676
-2,01021;-2,19193;-50,09674
-2,02251;-2,13861;-50,15867
-2,03874;-2,08416;-50,22265
-2,05901;-2,02888;-50,28875
-2,08345;-1,97306;-50,35705
-2,11217;-1,91705;-50,42759
-2,14528;-1,86121;-50,50038
-2,18287;-1,80593;-50,57546
-2,22503;-1,75162;-50,65281
-2,27179;-1,69871;-50,73242
-2,32318;-1,64762;-50,81427
-2,37919;-1,59881;-50,89829
-2,43973;-1,55271;-50,98443
-2,50468;-1,50974;-51,07260
-2,57386;-1,47031;-51,16270
-2,64700;-1,43482;-51,25461
-2,72378;-1,40361;-51,34815
-2,80378;-1,37700;-51,44316
-2,88652;-1,35527;-51,53939
-2,97146;-1,33863;-51,63662
-3,05797;-1,32726;-51,73456
-3,14539;-1,32128;-51,83291
-3,23305;-1,32076;-51,93136
-3,32022;-1,32568;-52,02959
-3,40623;-1,33601;-52,12730
-3,49039;-1,35163;-52,22419
-3,57209;-1,37236;-52,31998
-3,65076;-1,39800;-52,41444
-3,72591;-1,42828;-52,50735
-3,79712;-1,46288;-52,59855
-3,86406;-1,50146;-52,68790
-3,92648;-1,54363;-52,77529
-3,98418;-1,58899;-52,86064
-4,03705;-1,63711;-52,94391
-4,08504;-1,68755;-53,02506
-4,12815;-1,73986;-53,10407
-4,16640;-1,79360;-53,18093
-4,19987;-1,84832;-53,25566
-4,22865;-1,90360;-53,32826
-4,25286;-1,95903;-53,39878
-4,27262;-2,01421;-53,46723
-4,28806;-2,06879;-53,53368
-4,29931;-2,12242;-53,59819
-4,30652;-2,17481;-53,66085
-4,30981;-2,22567;-53,72174
-4,30932;-2,27476;-53,78099
-4,30515;-2,32185;-53,83872
-4,29744;-2,36677;-53,89507
-4,28628;-2,40934;-53,95020
-4,27178;-2,44942;-54,00430
-4,25404;-2,48689;-54,05753
-4,23314;-2,52163;-54,11010
-4,20919;-2,55355;-54,16221
-4,18225;-2,58257;-54,21406
-4,15242;-2,60860;-54,26586
-4,11978;-2,63157;-54,31782
-4,08442;-2,65141;-54,37016
-4,04643;-2,66805;-54,42307
-4,00593;-2,68141;-54,47677
-3,96303;-2,69142;-54,53143
-3,91784;-2,69799;-54,58724
-3,87054;-2,70103;-54,64438
-3,82127;-2,70046;-54,70300
-3,77024;-2,69618;-54,76323
-3,71766;-2,68807;-54,82522
-3,66377;-2,67604;-54,88905
-3,60884;-2,65998;-54,95484
-3,55318;-2,63976;-55,02264
-3,49711;-2,61528;-55,09251
-3,44100;-2,58644;-55,16450
-3,38523;-2,55313;-55,23863
-3,33020;-2,51529;-55,31491
-3,27634;-2,47285;-55,39333
-3,22407;-2,42577;-55,47388
-3,17385;-2,37406;-55,55652
-3,12611;-2,31776;-55,64121
-3,08129;-2,25695;-55,72789
-3,03980;-2,19180;-55,81649
-3,00204;-2,12251;-55,90689
-2,96839;-2,04936;-55,99899
-2,93917;-1,97271;-56,09262
-2,91469;-1,89298;-56,18762
-2,89520;-1,81068;-56,28376
-2,88090;-1,72636;-56,38082
-2,87194;-1,64065;-56,47853
-2,86842;-1,55422;-56,57660
-2,87038;-1,46775;-56,67474
-2,87781;-1,38194;-56,77265
-2,89064;-1,29747;-56,87003
-2,90873;-1,21501;-56,96661
-2,93190;-1,13515;-57,06212
-2,95992;-1,05846;-57,15636
-2,99250;-0,98539;-57,24912
-3,02933;-0,91636;-57,34024
-3,07004;-0,85169;-57,42959
-3,11424;-0,79162;-57,51708
-3,16151;-0,73633;-57,60264
-3,21140;-0,68592;-57,68621
-3,26347;-0,64045;-57,76776
-3,31725;-0,59992;-57,84726
-3,37230;-0,56430;-57,92472
-3,42816;-0,53351;-58,00014
